Track,Lambda,UserId,Archetype,Precision@10,Precision@10_Ceiling,Recall@10,HR@10,MRR@10,NDCG@10,Language_Diversity,Genre_Diversity,Filter_Bubble_Score,Preference_Escape@10
synthetic,0.2,900032,anime,0.1,0.2,0.5,1.0,0.5,0.3869,2,11,1.0,0.0
synthetic,0.3,900032,anime,0.1,0.2,0.5,1.0,0.5,0.3869,2,11,1.0,0.0
synthetic,0.4,900032,anime,0.1,0.2,0.5,1.0,1.0,0.6131,2,11,1.0,0.0
synthetic,0.5,900032,anime,0.1,0.2,0.5,1.0,1.0,0.6131,2,11,1.0,0.0
synthetic,0.0,900033,mixed,0.0,0.1,0.0,0.0,0.0,0.0,3,10,0.8,0.2
synthetic,0.05,900033,mixed,0.0,0.1,0.0,0.0,0.0,0.0,2,10,0.9,0.1
synthetic,0.1,900033,mixed,0.0,0.1,0.0,0.0,0.0,0.0,1,8,1.0,0.0
synthetic,0.15,900033,mixed,0.0,0.1,0.0,0.0,0.0,0.0,1,8,1.0,0.0
synthetic,0.2,900033,mixed,0.0,0.1,0.0,0.0,0.0,0.0,1,8,1.0,0.0
synthetic,0.3,900033,mixed,0.0,0.1,0.0,0.0,0.0,0.0,1,8,1.0,0.0
synthetic,0.4,900033,mixed,0.0,0.1,0.0,0.0,0.0,0.0,1,8,1.0,0.0
synthetic,0.5,900033,mixed,0.0,0.1,0.0,0.0,0.0,0.0,1,8,1.0,0.0
synthetic,0.0,900034,korean,0.1,0.4,0.25,1.0,0.1667,0.1391,4,7,0.7,0.3
synthetic,0.05,900034,korean,0.1,0.4,0.25,1.0,0.1667,0.1391,3,8,0.8,0.2
synthetic,0.1,900034,korean,0.1,0.4,0.25,1.0,0.1667,0.1391,2,8,0.9,0.1
synthetic,0.15,900034,korean,0.1,0.4,0.25,1.0,0.1667,0.1391,2,8,0.9,0.1
synthetic,0.2,900034,korean,0.1,0.4,0.25,1.0,0.2,0.151,2,8,0.9,0.1
synthetic,0.3,900034,korean,0.1,0.4,0.25,1.0,0.2,0.151,1,8,1.0,0.0
synthetic,0.4,900034,korean,0.1,0.4,0.25,1.0,0.2,0.151,1,8,1.0,0.0
synthetic,0.5,900034,korean,0.1,0.4,0.25,1.0,0.2,0.151,1,8,1.0,0.0
synthetic,0.0,900035,hollywood,0.0,0.2,0.0,0.0,0.0,0.0,1,7,1.0,0.0
synthetic,0.05,900035,hollywood,0.0,0.2,0.0,0.0,0.0,0.0,1,7,1.0,0.0
synthetic,0.1,900035,hollywood,0.0,0.2,0.0,0.0,0.0,0.0,1,7,1.0,0.0
synthetic,0.15,900035,hollywood,0.0,0.2,0.0,0.0,0.0,0.0,1,7,1.0,0.0
synthetic,0.2,900035,hollywood,0.0,0.2,0.0,0.0,0.0,0.0,1,7,1.0,0.0
synthetic,0.3,900035,hollywood,0.0,0.2,0.0,0.0,0.0,0.0,1,7,1.0,0.0
synthetic,0.4,900035,hollywood,0.0,0.2,0.0,0.0,0.0,0.0,1,7,1.0,0.0
synthetic,0.5,900035,hollywood,0.0,0.2,0.0,0.0,0.0,0.0,1,7,1.0,0.0
synthetic,0.0,900036,hollywood,0.1,0.4,0.25,1.0,0.1667,0.1391,2,6,0.9,0.1
synthetic,0.05,900036,hollywood,0.1,0.4,0.25,1.0,0.1667,0.1391,2,6,0.9,0.1
synthetic,0.1,900036,hollywood,0.1,0.4,0.25,1.0,0.1667,0.1391,2,6,0.9,0.1
synthetic,0.15,900036,hollywood,0.1,0.4,0.25,1.0,0.1429,0.1301,2,6,0.9,0.1
synthetic,0.2,900036,hollywood,0.1,0.4,0.25,1.0,0.1429,0.1301,1,6,1.0,0.0
synthetic,0.3,900036,hollywood,0.1,0.4,0.25,1.0,0.1429,0.1301,1,8,1.0,0.0
synthetic,0.4,900036,hollywood,0.1,0.4,0.25,1.0,0.125,0.1232,1,6,1.0,0.0
synthetic,0.5,900036,hollywood,0.0,0.4,0.0,0.0,0.0,0.0,1,7,1.0,0.0
synthetic,0.0,900037,mixed,0.0,0.3,0.0,0.0,0.0,0.0,3,7,0.7,0.3
synthetic,0.05,900037,mixed,0.0,0.3,0.0,0.0,0.0,0.0,2,7,0.9,0.1
synthetic,0.1,900037,mixed,0.0,0.3,0.0,0.0,0.0,0.0,1,6,1.0,0.0
synthetic,0.15,900037,mixed,0.0,0.3,0.0,0.0,0.0,0.0,1,6,1.0,0.0
synthetic,0.2,900037,mixed,0.0,0.3,0.0,0.0,0.0,0.0,1,6,1.0,0.0
synthetic,0.3,900037,mixed,0.0,0.3,0.0,0.0,0.0,0.0,1,6,1.0,0.0
synthetic,0.4,900037,mixed,0.0,0.3,0.0,0.0,0.0,0.0,1,6,1.0,0.0
synthetic,0.5,900037,mixed,0.0,0.3,0.0,0.0,0.0,0.0,1,6,1.0,0.0
synthetic,0.0,900038,bollywood,0.1,0.4,0.25,1.0,1.0,0.3904,2,12,0.9,0.1
synthetic,0.05,900038,bollywood,0.1,0.4,0.25,1.0,1.0,0.3904,2,12,0.9,0.1
synthetic,0.1,900038,bollywood,0.1,0.4,0.25,1.0,1.0,0.3904,1,11,1.0,0.0
synthetic,0.15,900038,bollywood,0.1,0.4,0.25,1.0,1.0,0.3904,2,11,1.0,0.0
synthetic,0.2,900038,bollywood,0.1,0.4,0.25,1.0,1.0,0.3904,2,11,1.0,0.0
synthetic,0.3,900038,bollywood,0.1,0.4,0.25,1.0,1.0,0.3904,2,11,1.0,0.0
synthetic,0.4,900038,bollywood,0.2,0.4,0.5,1.0,0.5,0.3591,2,11,1.0,0.0
synthetic,0.5,900038,bollywood,0.2,0.4,0.5,1.0,0.5,0.4415,2,12,1.0,0.0
synthetic,0.0,900039,anime,0.2,0.6,0.3333,1.0,1.0,0.4935,3,8,0.9,0.1
synthetic,0.05,900039,anime,0.2,0.6,0.3333,1.0,1.0,0.4935,2,9,1.0,0.0
synthetic,0.1,900039,anime,0.2,0.6,0.3333,1.0,1.0,0.4935,2,9,1.0,0.0
synthetic,0.15,900039,anime,0.2,0.6,0.3333,1.0,1.0,0.4935,2,8,1.0,0.0
synthetic,0.2,900039,anime,0.2,0.6,0.3333,1.0,1.0,0.4935,2,9,1.0,0.0
synthetic,0.3,900039,anime,0.2,0.6,0.3333,1.0,1.0,0.4539,2,9,1.0,0.0
synthetic,0.4,900039,anime,0.2,0.6,0.3333,1.0,1.0,0.4329,2,9,1.0,0.0
synthetic,0.5,900039,anime,0.1,0.6,0.1667,1.0,1.0,0.3026,1,10,1.0,0.0
synthetic,0.0,900040,hollywood,0.0,0.6,0.0,0.0,0.0,0.0,1,8,1.0,0.0
synthetic,0.05,900040,hollywood,0.0,0.6,0.0,0.0,0.0,0.0,1,8,1.0,0.0
synthetic,0.1,900040,hollywood,0.0,0.6,0.0,0.0,0.0,0.0,1,8,1.0,0.0
synthetic,0.15,900040,hollywood,0.0,0.6,0.0,0.0,0.0,0.0,1,8,1.0,0.0
synthetic,0.2,900040,hollywood,0.0,0.6,0.0,0.0,0.0,0.0,1,8,1.0,0.0
synthetic,0.3,900040,hollywood,0.0,0.6,0.0,0.0,0.0,0.0,1,8,1.0,0.0
synthetic,0.4,900040,hollywood,0.0,0.6,0.0,0.0,0.0,0.0,1,8,1.0,0.0
synthetic,0.5,900040,hollywood,0.0,0.6,0.0,0.0,0.0,0.0,1,8,1.0,0.0
synthetic,0.0,900041,anime,0.0,0.5,0.0,0.0,0.0,0.0,2,10,0.9,0.1
synthetic,0.05,900041,anime,0.0,0.5,0.0,0.0,0.0,0.0,2,10,0.9,0.1
synthetic,0.1,900041,anime,0.0,0.5,0.0,0.0,0.0,0.0,2,10,0.9,0.1
synthetic,0.15,900041,anime,0.0,0.5,0.0,0.0,0.0,0.0,1,10,1.0,0.0
synthetic,0.2,900041,anime,0.0,0.5,0.0,0.0,0.0,0.0,1,10,1.0,0.0
synthetic,0.3,900041,anime,0.0,0.5,0.0,0.0,0.0,0.0,1,10,1.0,0.0
synthetic,0.4,900041,anime,0.0,0.5,0.0,0.0,0.0,0.0,1,10,1.0,0.0
synthetic,0.5,900041,anime,0.0,0.5,0.0,0.0,0.0,0.0,1,9,1.0,0.0
synthetic,0.0,900042,bollywood,0.0,0.3,0.0,0.0,0.0,0.0,1,6,1.0,0.0
synthetic,0.05,900042,bollywood,0.0,0.3,0.0,0.0,0.0,0.0,1,6,1.0,0.0
synthetic,0.1,900042,bollywood,0.0,0.3,0.0,0.0,0.0,0.0,2,9,1.0,0.0
synthetic,0.15,900042,bollywood,0.0,0.3,0.0,0.0,0.0,0.0,2,9,1.0,0.0
synthetic,0.2,900042,bollywood,0.0,0.3,0.0,0.0,0.0,0.0,2,9,1.0,0.0
synthetic,0.3,900042,bollywood,0.0,0.3,0.0,0.0,0.0,0.0,2,9,1.0,0.0
synthetic,0.4,900042,bollywood,0.0,0.3,0.0,0.0,0.0,0.0,2,8,1.0,0.0
synthetic,0.5,900042,bollywood,0.0,0.3,0.0,0.0,0.0,0.0,2,7,1.0,0.0
synthetic,0.0,900043,bollywood,0.0,0.5,0.0,0.0,0.0,0.0,2,11,0.8,0.2
synthetic,0.05,900043,bollywood,0.0,0.5,0.0,0.0,0.0,0.0,2,11,0.8,0.2
synthetic,0.1,900043,bollywood,0.0,0.5,0.0,0.0,0.0,0.0,3,11,0.9,0.1
synthetic,0.15,900043,bollywood,0.0,0.5,0.0,0.0,0.0,0.0,2,11,1.0,0.0
synthetic,0.2,900043,bollywood,0.0,0.5,0.0,0.0,0.0,0.0,2,11,1.0,0.0
synthetic,0.3,900043,bollywood,0.0,0.5,0.0,0.0,0.0,0.0,2,11,1.0,0.0
synthetic,0.4,900043,bollywood,0.0,0.5,0.0,0.0,0.0,0.0,2,11,1.0,0.0
synthetic,0.5,900043,bollywood,0.0,0.5,0.0,0.0,0.0,0.0,2,11,1.0,0.0
synthetic,0.0,900044,mixed,0.0,0.4,0.0,0.0,0.0,0.0,4,11,0.6,0.4
synthetic,0.05,900044,mixed,0.0,0.4,0.0,0.0,0.0,0.0,3,10,0.7,0.3
synthetic,0.1,900044,mixed,0.0,0.4,0.0,0.0,0.0,0.0,3,11,0.8,0.2
synthetic,0.15,900044,mixed,0.0,0.4,0.0,0.0,0.0,0.0,2,10,1.0,0.0
synthetic,0.2,900044,mixed,0.0,0.4,0.0,0.0,0.0,0.0,2,10,1.0,0.0
synthetic,0.3,900044,mixed,0.0,0.4,0.0,0.0,0.0,0.0,2,9,1.0,0.0
synthetic,0.4,900044,mixed,0.0,0.4,0.0,0.0,0.0,0.0,2,9,1.0,0.0
synthetic,0.5,900044,mixed,0.0,0.4,0.0,0.0,0.0,0.0,1,9,1.0,0.0
synthetic,0.0,900045,anime,0.2,0.7,0.2857,1.0,1.0,0.3812,3,10,0.9,0.1
synthetic,0.05,900045,anime,0.2,0.7,0.2857,1.0,1.0,0.3812,2,10,1.0,0.0
synthetic,0.1,900045,anime,0.2,0.7,0.2857,1.0,1.0,0.3812,2,10,1.0,0.0
synthetic,0.15,900045,anime,0.3,0.7,0.4286,1.0,1.0,0.4679,2,10,1.0,0.0
synthetic,0.2,900045,anime,0.3,0.7,0.4286,1.0,1.0,0.4679,1,10,1.0,0.0
synthetic,0.3,900045,anime,0.3,0.7,0.4286,1.0,1.0,0.4791,1,10,1.0,0.0
synthetic,0.4,900045,anime,0.4,0.7,0.5714,1.0,1.0,0.5586,1,10,1.0,0.0
synthetic,0.5,900045,anime,0.4,0.7,0.5714,1.0,1.0,0.5969,1,10,1.0,0.0
synthetic,0.0,900046,anime,0.2,0.3,0.6667,1.0,0.2,0.338,3,7,0.9,0.1
synthetic,0.05,900046,anime,0.2,0.3,0.6667,1.0,0.25,0.3693,2,7,1.0,0.0
synthetic,0.1,900046,anime,0.2,0.3,0.6667,1.0,0.25,0.3836,2,7,1.0,0.0
synthetic,0.15,900046,anime,0.2,0.3,0.6667,1.0,0.3333,0.4162,2,7,1.0,0.0
synthetic,0.2,900046,anime,0.2,0.3,0.6667,1.0,0.3333,0.4162,2,7,1.0,0.0
synthetic,0.3,900046,anime,0.2,0.3,0.6667,1.0,0.3333,0.4367,2,10,1.0,0.0
synthetic,0.4,900046,anime,0.2,0.3,0.6667,1.0,0.3333,0.4162,2,10,1.0,0.0
synthetic,0.5,900046,anime,0.2,0.3,0.6667,1.0,0.25,0.3693,1,11,1.0,0.0
synthetic,0.0,900047,hollywood,0.0,0.6,0.0,0.0,0.0,0.0,2,10,0.8,0.2
synthetic,0.05,900047,hollywood,0.0,0.6,0.0,0.0,0.0,0.0,2,10,0.8,0.2
synthetic,0.1,900047,hollywood,0.0,0.6,0.0,0.0,0.0,0.0,1,9,1.0,0.0
synthetic,0.15,900047,hollywood,0.0,0.6,0.0,0.0,0.0,0.0,1,9,1.0,0.0
synthetic,0.2,900047,hollywood,0.0,0.6,0.0,0.0,0.0,0.0,1,9,1.0,0.0
synthetic,0.3,900047,hollywood,0.0,0.6,0.0,0.0,0.0,0.0,1,9,1.0,0.0
synthetic,0.4,900047,hollywood,0.0,0.6,0.0,0.0,0.0,0.0,1,9,1.0,0.0
synthetic,0.5,900047,hollywood,0.0,0.6,0.0,0.0,0.0,0.0,1,9,1.0,0.0
synthetic,0.0,900048,hollywood,0.0,0.5,0.0,0.0,0.0,0.0,1,7,1.0,0.0
synthetic,0.05,900048,hollywood,0.0,0.5,0.0,0.0,0.0,0.0,1,7,1.0,0.0
synthetic,0.1,900048,hollywood,0.0,0.5,0.0,0.0,0.0,0.0,1,7,1.0,0.0
synthetic,0.15,900048,hollywood,0.0,0.5,0.0,0.0,0.0,0.0,1,7,1.0,0.0
synthetic,0.2,900048,hollywood,0.0,0.5,0.0,0.0,0.0,0.0,1,7,1.0,0.0
synthetic,0.3,900048,hollywood,0.0,0.5,0.0,0.0,0.0,0.0,1,7,1.0,0.0
synthetic,0.4,900048,hollywood,0.0,0.5,0.0,0.0,0.0,0.0,1,7,1.0,0.0
synthetic,0.5,900048,hollywood,0.0,0.5,0.0,0.0,0.0,0.0,1,7,1.0,0.0
synthetic,0.0,900049,hollywood,0.1,0.9,0.1111,1.0,0.5,0.1483,2,12,0.9,0.1
synthetic,0.05,900049,hollywood,0.1,0.9,0.1111,1.0,0.3333,0.1175,2,12,0.9,0.1
synthetic,0.1,900049,hollywood,0.1,0.9,0.1111,1.0,0.1429,0.0783,2,12,0.9,0.1
synthetic,0.15,900049,hollywood,0.1,0.9,0.1111,1.0,0.1111,0.0708,2,12,0.9,0.1
synthetic,0.2,900049,hollywood,0.0,0.9,0.0,0.0,0.0,0.0,1,10,1.0,0.0
synthetic,0.3,900049,hollywood,0.0,0.9,0.0,0.0,0.0,0.0,1,9,1.0,0.0
synthetic,0.4,900049,hollywood,0.0,0.9,0.0,0.0,0.0,0.0,1,10,1.0,0.0
synthetic,0.5,900049,hollywood,0.0,0.9,0.0,0.0,0.0,0.0,1,10,1.0,0.0
synthetic,0.0,900050,hollywood,0.2,0.6,0.3333,1.0,0.5,0.2918,1,8,1.0,0.0
synthetic,0.05,900050,hollywood,0.2,0.6,0.3333,1.0,0.5,0.2987,1,8,1.0,0.0
synthetic,0.1,900050,hollywood,0.2,0.6,0.3333,1.0,0.5,0.2987,1,8,1.0,0.0
synthetic,0.15,900050,hollywood,0.2,0.6,0.3333,1.0,0.5,0.2987,1,8,1.0,0.0
synthetic,0.2,900050,hollywood,0.2,0.6,0.3333,1.0,0.5,0.308,1,8,1.0,0.0
synthetic,0.3,900050,hollywood,0.2,0.6,0.3333,1.0,0.5,0.308,1,8,1.0,0.0
synthetic,0.4,900050,hollywood,0.2,0.6,0.3333,1.0,0.5,0.3212,1,8,1.0,0.0
synthetic,0.5,900050,hollywood,0.2,0.6,0.3333,1.0,0.5,0.3212,1,8,1.0,0.0
synthetic,0.0,900051,korean,0.1,0.3,0.3333,1.0,0.1,0.1357,4,8,0.5,0.5
synthetic,0.05,900051,korean,0.1,0.3,0.3333,1.0,0.1667,0.1672,4,5,0.6,0.4
synthetic,0.1,900051,korean,0.1,0.3,0.3333,1.0,0.2,0.1815,2,5,0.9,0.1
synthetic,0.15,900051,korean,0.1,0.3,0.3333,1.0,0.2,0.1815,1,4,1.0,0.0
synthetic,0.2,900051,korean,0.1,0.3,0.3333,1.0,0.2,0.1815,1,4,1.0,0.0
synthetic,0.3,900051,korean,0.2,0.3,0.6667,1.0,0.1429,0.3045,2,6,1.0,0.0
synthetic,0.4,900051,korean,0.1,0.3,0.3333,1.0,0.3333,0.2346,2,6,1.0,0.0
synthetic,0.5,900051,korean,0.1,0.3,0.3333,1.0,0.3333,0.2346,1,8,1.0,0.0
synthetic,0.0,900052,korean,0.0,0.6,0.0,0.0,0.0,0.0,6,8,0.6,0.4
synthetic,0.05,900052,korean,0.0,0.6,0.0,0.0,0.0,0.0,5,9,0.7,0.3
synthetic,0.1,900052,korean,0.0,0.6,0.0,0.0,0.0,0.0,3,9,0.9,0.1
synthetic,0.15,900052,korean,0.0,0.6,0.0,0.0,0.0,0.0,3,8,0.9,0.1
synthetic,0.2,900052,korean,0.1,0.6,0.1667,1.0,0.1111,0.0911,2,9,1.0,0.0
synthetic,0.3,900052,korean,0.1,0.6,0.1667,1.0,0.1667,0.1078,2,8,1.0,0.0
synthetic,0.4,900052,korean,0.1,0.6,0.1667,1.0,0.2,0.1171,2,8,1.0,0.0
synthetic,0.5,900052,korean,0.1,0.6,0.1667,1.0,0.2,0.1171,1,10,1.0,0.0
synthetic,0.0,900053,anime,0.0,0.7,0.0,0.0,0.0,0.0,2,11,1.0,0.0
synthetic,0.05,900053,anime,0.0,0.7,0.0,0.0,0.0,0.0,2,11,1.0,0.0
synthetic,0.1,900053,anime,0.0,0.7,0.0,0.0,0.0,0.0,2,10,1.0,0.0
synthetic,0.15,900053,anime,0.0,0.7,0.0,0.0,0.0,0.0,2,10,1.0,0.0
synthetic,0.2,900053,anime,0.0,0.7,0.0,0.0,0.0,0.0,2,10,1.0,0.0
synthetic,0.3,900053,anime,0.1,0.7,0.1429,1.0,0.1,0.0795,1,10,1.0,0.0
synthetic,0.4,900053,anime,0.0,0.7,0.0,0.0,0.0,0.0,1,10,1.0,0.0
synthetic,0.5,900053,anime,0.1,0.7,0.1429,1.0,0.1,0.0795,1,9,1.0,0.0
synthetic,0.0,900054,anime,0.1,0.2,0.5,1.0,0.2,0.2372,3,8,0.9,0.1
synthetic,0.05,900054,anime,0.1,0.2,0.5,1.0,0.25,0.2641,3,8,0.9,0.1
synthetic,0.1,900054,anime,0.1,0.2,0.5,1.0,0.25,0.2641,2,8,1.0,0.0
synthetic,0.15,900054,anime,0.1,0.2,0.5,1.0,0.25,0.2641,2,8,1.0,0.0
synthetic,0.2,900054,anime,0.1,0.2,0.5,1.0,0.25,0.2641,1,8,1.0,0.0
synthetic,0.3,900054,anime,0.1,0.2,0.5,1.0,0.25,0.2641,1,8,1.0,0.0
synthetic,0.4,900054,anime,0.1,0.2,0.5,1.0,0.25,0.2641,1,8,1.0,0.0
synthetic,0.5,900054,anime,0.1,0.2,0.5,1.0,0.2,0.2372,1,9,1.0,0.0
synthetic,0.0,900055,korean,0.0,0.5,0.0,0.0,0.0,0.0,4,8,0.8,0.2
synthetic,0.05,900055,korean,0.0,0.5,0.0,0.0,0.0,0.0,4,8,0.8,0.2
synthetic,0.1,900055,korean,0.0,0.5,0.0,0.0,0.0,0.0,3,8,0.9,0.1
synthetic,0.15,900055,korean,0.0,0.5,0.0,0.0,0.0,0.0,2,8,1.0,0.0
synthetic,0.2,900055,korean,0.0,0.5,0.0,0.0,0.0,0.0,2,8,1.0,0.0
synthetic,0.3,900055,korean,0.0,0.5,0.0,0.0,0.0,0.0,2,9,1.0,0.0
synthetic,0.4,900055,korean,0.0,0.5,0.0,0.0,0.0,0.0,2,8,1.0,0.0
synthetic,0.5,900055,korean,0.0,0.5,0.0,0.0,0.0,0.0,2,9,1.0,0.0
synthetic,0.0,900056,korean,0.0,0.5,0.0,0.0,0.0,0.0,5,5,0.6,0.4
synthetic,0.05,900056,korean,0.0,0.5,0.0,0.0,0.0,0.0,4,5,0.7,0.3
synthetic,0.1,900056,korean,0.0,0.5,0.0,0.0,0.0,0.0,4,5,0.7,0.3
synthetic,0.15,900056,korean,0.0,0.5,0.0,0.0,0.0,0.0,3,5,0.9,0.1
synthetic,0.2,900056,korean,0.0,0.5,0.0,0.0,0.0,0.0,3,5,0.9,0.1
synthetic,0.3,900056,korean,0.0,0.5,0.0,0.0,0.0,0.0,2,7,1.0,0.0
synthetic,0.4,900056,korean,0.1,0.5,0.2,1.0,0.1667,0.1208,2,7,1.0,0.0
synthetic,0.5,900056,korean,0.2,0.5,0.4,1.0,0.1667,0.2278,1,9,1.0,0.0
synthetic,0.0,900057,bollywood,0.1,0.5,0.2,1.0,0.1429,0.1131,5,10,0.7,0.3
synthetic,0.05,900057,bollywood,0.1,0.5,0.2,1.0,0.2,0.1312,4,8,0.8,0.2
synthetic,0.1,900057,bollywood,0.2,0.5,0.4,1.0,0.2,0.2292,2,10,1.0,0.0
synthetic,0.15,900057,bollywood,0.2,0.5,0.4,1.0,0.1667,0.2189,2,10,1.0,0.0
synthetic,0.2,900057,bollywood,0.1,0.5,0.2,1.0,0.1667,0.1208,2,11,1.0,0.0
synthetic,0.3,900057,bollywood,0.1,0.5,0.2,1.0,0.1667,0.1208,2,9,1.0,0.0
synthetic,0.4,900057,bollywood,0.1,0.5,0.2,1.0,0.125,0.107,2,9,1.0,0.0
synthetic,0.5,900057,bollywood,0.2,0.5,0.4,1.0,0.1429,0.2152,2,8,1.0,0.0
synthetic,0.0,900058,hollywood,0.0,0.6,0.0,0.0,0.0,0.0,2,14,0.9,0.1
synthetic,0.05,900058,hollywood,0.0,0.6,0.0,0.0,0.0,0.0,2,14,0.9,0.1
synthetic,0.1,900058,hollywood,0.0,0.6,0.0,0.0,0.0,0.0,2,14,0.9,0.1
synthetic,0.15,900058,hollywood,0.0,0.6,0.0,0.0,0.0,0.0,2,14,0.9,0.1
synthetic,0.2,900058,hollywood,0.0,0.6,0.0,0.0,0.0,0.0,2,14,0.9,0.1
synthetic,0.3,900058,hollywood,0.0,0.6,0.0,0.0,0.0,0.0,1,10,1.0,0.0
synthetic,0.4,900058,hollywood,0.0,0.6,0.0,0.0,0.0,0.0,1,10,1.0,0.0
synthetic,0.5,900058,hollywood,0.0,0.6,0.0,0.0,0.0,0.0,1,10,1.0,0.0
synthetic,0.0,900059,korean,0.0,0.6,0.0,0.0,0.0,0.0,6,9,0.3,0.7
synthetic,0.05,900059,korean,0.0,0.6,0.0,0.0,0.0,0.0,7,5,0.5,0.5
synthetic,0.1,900059,korean,0.0,0.6,0.0,0.0,0.0,0.0,5,5,0.7,0.3
synthetic,0.15,900059,korean,0.0,0.6,0.0,0.0,0.0,0.0,3,6,0.9,0.1
synthetic,0.2,900059,korean,0.1,0.6,0.1667,1.0,0.1111,0.0911,3,6,0.9,0.1
synthetic,0.3,900059,korean,0.1,0.6,0.1667,1.0,0.25,0.1303,2,6,1.0,0.0
synthetic,0.4,900059,korean,0.1,0.6,0.1667,1.0,0.5,0.1909,2,8,1.0,0.0
synthetic,0.5,900059,korean,0.1,0.6,0.1667,1.0,0.5,0.1909,1,9,1.0,0.0
synthetic,0.0,900060,bollywood,0.1,0.4,0.25,1.0,0.3333,0.1952,1,12,0.8,0.2
synthetic,0.05,900060,bollywood,0.1,0.4,0.25,1.0,0.3333,0.1952,1,12,0.8,0.2
synthetic,0.1,900060,bollywood,0.1,0.4,0.25,1.0,0.3333,0.1952,1,12,0.9,0.1
synthetic,0.15,900060,bollywood,0.1,0.4,0.25,1.0,0.3333,0.1952,1,12,1.0,0.0
synthetic,0.2,900060,bollywood,0.1,0.4,0.25,1.0,0.3333,0.1952,1,12,1.0,0.0
synthetic,0.3,900060,bollywood,0.1,0.4,0.25,1.0,0.3333,0.1952,1,12,1.0,0.0
synthetic,0.4,900060,bollywood,0.1,0.4,0.25,1.0,0.3333,0.1952,2,12,1.0,0.0
synthetic,0.5,900060,bollywood,0.1,0.4,0.25,1.0,0.5,0.2463,2,12,1.0,0.0
synthetic,0.0,900061,hollywood,0.0,0.8,0.0,0.0,0.0,0.0,4,9,0.6,0.4
synthetic,0.05,900061,hollywood,0.0,0.8,0.0,0.0,0.0,0.0,4,9,0.7,0.3
synthetic,0.1,900061,hollywood,0.0,0.8,0.0,0.0,0.0,0.0,2,9,0.9,0.1
synthetic,0.15,900061,hollywood,0.0,0.8,0.0,0.0,0.0,0.0,2,9,0.9,0.1
synthetic,0.2,900061,hollywood,0.0,0.8,0.0,0.0,0.0,0.0,1,9,1.0,0.0
synthetic,0.3,900061,hollywood,0.0,0.8,0.0,0.0,0.0,0.0,1,9,1.0,0.0
synthetic,0.4,900061,hollywood,0.0,0.8,0.0,0.0,0.0,0.0,1,9,1.0,0.0
synthetic,0.5,900061,hollywood,0.0,0.8,0.0,0.0,0.0,0.0,1,9,1.0,0.0
synthetic,0.0,900062,anime,0.1,0.3,0.3333,1.0,1.0,0.4693,3,9,0.9,0.1
synthetic,0.05,900062,anime,0.1,0.3,0.3333,1.0,1.0,0.4693,3,10,0.9,0.1
synthetic,0.1,900062,anime,0.1,0.3,0.3333,1.0,1.0,0.4693,3,10,0.9,0.1
synthetic,0.15,900062,anime,0.1,0.3,0.3333,1.0,1.0,0.4693,3,9,0.9,0.1
synthetic,0.2,900062,anime,0.1,0.3,0.3333,1.0,1.0,0.4693,2,9,1.0,0.0
synthetic,0.3,900062,anime,0.1,0.3,0.3333,1.0,1.0,0.4693,2,9,1.0,0.0
synthetic,0.4,900062,anime,0.2,0.3,0.6667,1.0,1.0,0.6105,1,9,1.0,0.0
synthetic,0.5,900062,anime,0.2,0.3,0.6667,1.0,1.0,0.6049,1,11,1.0,0.0
synthetic,0.0,900063,bollywood,0.1,0.4,0.25,1.0,0.3333,0.1952,2,12,0.9,0.1
synthetic,0.05,900063,bollywood,0.1,0.4,0.25,1.0,0.3333,0.1952,1,12,1.0,0.0
synthetic,0.1,900063,bollywood,0.1,0.4,0.25,1.0,0.3333,0.1952,1,12,1.0,0.0
synthetic,0.15,900063,bollywood,0.1,0.4,0.25,1.0,0.3333,0.1952,1,12,1.0,0.0
synthetic,0.2,900063,bollywood,0.1,0.4,0.25,1.0,0.3333,0.1952,1,12,1.0,0.0
synthetic,0.3,900063,bollywood,0.1,0.4,0.25,1.0,0.3333,0.1952,1,12,1.0,0.0
synthetic,0.4,900063,bollywood,0.1,0.4,0.25,1.0,0.3333,0.1952,2,13,1.0,0.0
synthetic,0.5,900063,bollywood,0.2,0.4,0.5,1.0,0.25,0.281,2,13,1.0,0.0
synthetic,0.0,900064,bollywood,0.0,0.4,0.0,0.0,0.0,0.0,4,9,0.6,0.4
synthetic,0.05,900064,bollywood,0.0,0.4,0.0,0.0,0.0,0.0,4,9,0.6,0.4
synthetic,0.1,900064,bollywood,0.0,0.4,0.0,0.0,0.0,0.0,2,9,0.9,0.1
synthetic,0.15,900064,bollywood,0.0,0.4,0.0,0.0,0.0,0.0,2,9,0.9,0.1
synthetic,0.2,900064,bollywood,0.0,0.4,0.0,0.0,0.0,0.0,1,9,1.0,0.0
synthetic,0.3,900064,bollywood,0.0,0.4,0.0,0.0,0.0,0.0,2,10,1.0,0.0
synthetic,0.4,900064,bollywood,0.0,0.4,0.0,0.0,0.0,0.0,2,11,1.0,0.0
synthetic,0.5,900064,bollywood,0.0,0.4,0.0,0.0,0.0,0.0,2,10,1.0,0.0
synthetic,0.0,900065,anime,0.1,0.4,0.25,1.0,0.1429,0.1301,2,10,1.0,0.0
synthetic,0.05,900065,anime,0.1,0.4,0.25,1.0,0.1429,0.1301,2,10,1.0,0.0
